"Was bedeutet kodierte Bitlisten-Indexierung mit logarithmischer Kodierung?","Statt eine Bitliste pro Wert werden nur logarithmisch viele Bitlisten genutzt, indem Werte über Bitmuster kodiert werden","week-5 ws25-26 data-warehousing kodierte-bitlisten source::kapitel-5-performance-techniken"
"Worin liegt der strukturelle Unterschied zwischen Row Store und Column Store?","<table><thead><tr><th>Row Store</th><th>Column Store</th></tr></thead><tbody><tr><td>Speichert Tupel zeilenweise zusammen</td><td>Speichert Attribute spaltenweise getrennt</td></tr><tr><td>Günstig für viele schreibende Tupeloperationen</td><td>Günstig für analytische Abfragen auf wenigen Spalten</td></tr></tbody></table>","week-5 ws25-26 data-warehousing row-vs-column-store source::kapitel-5-performance-techniken"
"Warum beschleunigt ein Column Store viele OLAP-Abfragen?","Weil nur benötigte Spalten gelesen und oft komprimiert verarbeitet werden, was I/O reduziert und Aggregationen effizienter macht<br><br><div class=""legend"">OLAP: Online Analytical Processing</div>","week-5 ws25-26 data-warehousing column-store-vorteile source::kapitel-5-performance-techniken"
"Welche typischen Nachteile hat ein Column Store gegenüber einem Row Store?","Einfügen und Aktualisieren ganzer Tupel über viele Attribute ist aufwendiger und damit für transaktionslastige Workloads meist weniger geeignet","week-5 ws25-26 data-warehousing column-store-nachteile source::kapitel-5-performance-techniken"
"Welche Rolle spielt Datenkompression in Column Stores?","Sie senkt Speicherbedarf und I/O-Kosten und ermöglicht in vielen Fällen Operationen direkt auf komprimierten Repräsentationen","week-5 ws25-26 data-warehousing datenkompression source::kapitel-5-performance-techniken"
"Wann ist Run-Length-Encoding für Data-Warehouse-Spalten besonders effektiv?","Bei langen Folgen gleicher Werte, insbesondere wenn die Spalte sortiert ist und gleiche Werte dadurch zusammenhängend auftreten","week-5 ws25-26 data-warehousing rle source::kapitel-5-performance-techniken"
"Wofür eignet sich Wörterbuch-Kodierung bei der Spaltenkompression?","Für Attribute mit wiederkehrenden oft längeren Werten, die durch kurze Codes ersetzt und bei Bedarf per Lookup dekodiert werden","week-5 ws25-26 data-warehousing dictionary-encoding source::kapitel-5-performance-techniken"
"Was ist der Unterschied zwischen vertikaler und horizontaler Fragmentierung von Relationen?","<table><thead><tr><th>Vertikal</th><th>Horizontal</th></tr></thead><tbody><tr><td>Zerlegung nach Attributen per Projektion</td><td>Zerlegung nach Tupeln per Selektionsprädikaten</td></tr><tr><td>Rekonstruktion über Join</td><td>Rekonstruktion über Vereinigung der Fragmente</td></tr></tbody></table>","week-5 ws25-26 data-warehousing fragmentierung source::kapitel-5-performance-techniken"
"Welchen Nutzen hat horizontale Fragmentierung für Data-Warehouse-Abfragen?","Sie beschränkt Anfragen auf relevante Tupelbereiche und erlaubt die parallele Verarbeitung disjunkter Fragmente","week-5 ws25-26 data-warehousing horizontale-fragmentierung source::kapitel-5-performance-techniken"
"Was ist mehrdimensionale hierarchische Fragmentierung im Star-Schema?","Eine reihenfolgeunabhängige Bereichsfragmentierung über ausgewählte Dimensionsattribute, die viele Anfragen auf wenige relevante Fragmente begrenzt","week-5 ws25-26 data-warehousing mdhf source::kapitel-5-performance-techniken"
"Wozu werden materialisierte Sichten im Data Warehouse verwendet?","Zur expliziten Vorberechnung und Speicherung häufiger Anfrageergebnisse oder Aggregationen, um Antwortzeiten deutlich zu senken","week-5 ws25-26 data-warehousing materialisierte-sichten source::kapitel-5-performance-techniken"
"Was bedeutet Query Rewrite bei materialisierten Sichten?","Der Optimierer ersetzt eine Anfrage transparent durch eine äquivalente Form, die auf vorhandene materialisierte Sichten zugreift","week-5 ws25-26 data-warehousing query-rewrite source::kapitel-5-performance-techniken"
"Worin unterscheidet sich die statische von der dynamischen Auswahl materialisierter Sichten?","<table><thead><tr><th>Statisch</th><th>Dynamisch</th></tr></thead><tbody><tr><td>Vordefiniert bis zur nächsten Aktualisierung</td><td>Laufzeitnahes Caching anhand aktueller Anfragen</td></tr><tr><td>Einfacher zu verwalten</td><td>Flexibler, aber mit komplexeren Verdrängungsentscheidungen</td></tr></tbody></table>","week-5 ws25-26 data-warehousing auswahl-materialisierter-sichten source::kapitel-5-performance-techniken"
