"Warum garantiert Data Origin Authentication noch keine Identität des Absenders?","<blockquote>Jeder kann ein Public/Private-Key-Paar erzeugen.</blockquote><ul><li>Nur wenn der Public Key sicher der Person zugeordnet ist, entsteht Entity Authentication.</li></ul>","week-4 WS25/26 web-sicherheit it-sicherheit authentifizierung signaturen source::04-web-sicherheit"
"Was leistet Diffie-Hellman grundsätzlich?","<blockquote>Aushandlung eines gemeinsamen Sitzungsschlüssels über einen unsicheren Kanal.</blockquote><ul><li>Diffie-Hellman ist <strong>Schlüsselaustausch</strong>, keine Verschlüsselung.</li></ul>","week-4 WS25/26 web-sicherheit it-sicherheit diffie-hellman source::04-web-sicherheit"
"Warum bietet Diffie-Hellman allein keine Authentifizierung?","<ul><li>Public Keys müssen der richtigen Person zugeordnet sein.</li><li>Ohne diese Zuordnung sind <strong>Man-in-the-Middle</strong>-Angriffe möglich.</li></ul>","week-4 WS25/26 web-sicherheit it-sicherheit diffie-hellman source::04-web-sicherheit"
"Welche Stärken und Schwächen hat Diffie-Hellman laut Vorlesung?","<table><thead><tr><th>Stärken</th><th>Schwächen</th></tr></thead><tbody><tr><td>Schlüsselaustausch über unsicheren Kanal</td><td>Kein Authentifizierungsnachweis</td></tr><tr><td>Basis für symmetrische Verschlüsselung</td><td>Empfänger muss aktiv verfügbar sein</td></tr><tr><td>In SSL/TLS genutzt</td><td>Für einseitige Kommunikation aufwendig</td></tr></tbody></table>","week-4 WS25/26 web-sicherheit it-sicherheit diffie-hellman source::04-web-sicherheit"
"Was ist ein Zertifikat im Kontext von X.509?","<blockquote>Ein digital signiertes Dokument, das einen Public Key einem Subjekt zuordnet.</blockquote><ul><li>Signatur vom Aussteller (z.B. CA).</li><li>Kann Teil einer <strong>Certificate Chain</strong> sein.</li></ul>","week-4 WS25/26 web-sicherheit it-sicherheit zertifikate x509 source::04-web-sicherheit"
"Welche zwei Wege nennt die Vorlesung, ein Zertifikat zu erhalten?","<ul><li><strong>CA-signiert</strong> (z.B. Let’s Encrypt)</li><li><strong>Selbstsigniert</strong> (Trust muss explizit gesetzt werden)</li></ul>","week-4 WS25/26 web-sicherheit it-sicherheit zertifikate source::04-web-sicherheit"
"Warum ist Certificate Revocation problematisch?","<ul><li>Zertifikate bleiben sonst bis Ablauf gültig.</li><li>Revocation ist <strong>langsam und teuer</strong>.</li><li>Bei CA-Key-Kompromittierung müssen viele Zertifikate sofort widerrufen werden.</li></ul>","week-4 WS25/26 web-sicherheit it-sicherheit zertifikate revocation source::04-web-sicherheit"
"Was ist OCSP und welches Problem löst es gegenüber CRLs?","<blockquote>OCSP ist ein Online-Statusdienst zur Echtzeit-Prüfung von Zertifikaten.</blockquote><ul><li>Schließt die Lücke zwischen <strong>Widerruf</strong> und <strong>CRL-Download</strong>.</li></ul>","week-4 WS25/26 web-sicherheit it-sicherheit ocsp source::04-web-sicherheit"
"Welche Nachteile von OCSP nennt die Vorlesung?","<ul><li><strong>Single Point of Failure</strong> (OCSP-Server)</li><li><strong>Datenschutz</strong>: Server sieht, wer mit wem kommuniziert</li><li><strong>Latenz</strong> und Verfügbarkeitsprobleme</li></ul>","week-4 WS25/26 web-sicherheit it-sicherheit ocsp schwachstellen source::04-web-sicherheit"
"Was ist OCSP Stapling und warum verbessert es den Datenschutz?","<ul><li>Der <strong>Server</strong> holt die OCSP-Antwort und sendet sie beim TLS-Handshake.</li><li>Client muss OCSP-Server nicht kontaktieren → kein Kommunikationsprofil.</li></ul>","week-4 WS25/26 web-sicherheit it-sicherheit ocsp stapling source::04-web-sicherheit"
"Was ist Kerberos in einem Satz?","<blockquote>Ein Verfahren der vermittelten (arbitrated) Authentifizierung über eine Trusted Third Party.</blockquote>","week-4 WS25/26 web-sicherheit it-sicherheit kerberos source::04-web-sicherheit"
"Welche drei Hauptschritte umfasst Kerberos?","<ol><li><strong>Authentifizierung</strong> beim AS → TGT</li><li><strong>Zugriffskontrolle</strong> beim TGS → SGT</li><li><strong>Schlüsselaustausch</strong> für Kommunikation mit Service-Server</li></ol>","week-4 WS25/26 web-sicherheit it-sicherheit kerberos source::04-web-sicherheit"
"Welche Stärken und Schwächen hat Kerberos laut Vorlesung?","<table><thead><tr><th>Stärken</th><th>Schwächen</th></tr></thead><tbody><tr><td>Zentrale Verwaltung, skalierbar</td><td>Single Point of Failure</td></tr><tr><td>Nur Tickets prüfen, nicht jedes Mal Passwörter</td><td>Alle Dienste müssen Kerberos vertrauen</td></tr><tr><td>Verteilbar/parallelisierbar</td><td>Komplexe Administration, Uhrensynchronisation nötig</td></tr></tbody></table>","week-4 WS25/26 web-sicherheit it-sicherheit kerberos source::04-web-sicherheit"
