"Aus welchen Elementen besteht eine Zugriffskontrollentscheidung?","<ul><li><strong>Subjekt</strong> (Wer?)</li><li><strong>Objekt</strong> (Was?)</li><li><strong>Art des Zugriffs</strong> (Wie?)</li><li><strong>Regel</strong>: \(f(\text{Wer} + \text{Was} + \text{Wie}) \to \{\text{Ja, Nein}\}\)</li></ul>","week-3 WS25/26 zugriffskontrolle it-sicherheit zugriffskontrolle grundlagen source::03-zugriffskontrolle"
"Welche Prinzipien kennzeichnen effektive Zugriffskontrolle?","<ul><li><strong>Jeden Zugriff prüfen</strong> (nicht nur einmalig).</li><li><strong>Least Privilege</strong>: minimale Privilegien vergeben.</li><li><strong>Akzeptable Nutzung</strong> definieren, nicht nur Ja/Nein.</li></ul>","week-3 WS25/26 zugriffskontrolle it-sicherheit zugriffskontrolle grundlagen source::03-zugriffskontrolle"
"Warum ist das zeitnahe Anpassen von Zugriffsrechten so wichtig?","<blockquote>Zugriffsrechte ändern sich mit Rollen und Tätigkeiten.</blockquote><ul><li>Vergessene Schlüssel/Accounts sind eine der größten Herausforderungen.</li></ul>","week-3 WS25/26 zugriffskontrolle it-sicherheit zugriffskontrolle governance source::03-zugriffskontrolle"
"Was ist die Grundidee von Single Sign-On (SSO)?","<blockquote>Eine einzige Authentifizierung ermöglicht Zugriff auf mehrere Dienste.</blockquote>","week-3 WS25/26 zugriffskontrolle it-sicherheit single-sign-on source::03-zugriffskontrolle"
"Welche Hauptnachteile von Single Sign-On nennt die Vorlesung?","<ul><li><strong>Single Point of Failure</strong> (Verfügbarkeit, Vertrauen)</li><li><strong>Ausloggen</strong> oft nur per Timeout</li><li><strong>Datenschutz</strong>: Third Party sieht/steuert Zugriffe</li></ul>","week-3 WS25/26 zugriffskontrolle it-sicherheit single-sign-on schwachstellen source::03-zugriffskontrolle"
"Welche drei allgemeinen SSO-Ansätze gibt es?","<ul><li><strong>Portal-basiert</strong></li><li><strong>Token-basiert</strong></li><li><strong>Client-basiert</strong></li></ul>","week-3 WS25/26 zugriffskontrolle it-sicherheit single-sign-on source::03-zugriffskontrolle"
"Was ist der Kernmechanismus von Passkeys (FIDO2)?","<ul><li>Der <strong>private Schlüssel bleibt auf dem Gerät</strong>.</li><li>Authentifizierung per <strong>Challenge-Response</strong>.</li><li>Nutzer autorisiert Nutzung (z.B. Face-ID, Fingerabdruck, PIN).</li></ul>","week-3 WS25/26 zugriffskontrolle it-sicherheit passkey source::03-zugriffskontrolle"
"Warum sind Passkeys gegenüber Phishing robuster als Passwörter?","<ul><li>Der Nutzer <strong>kennt den Passkey nicht</strong> und kann ihn nicht preisgeben.</li><li>Es wird kein geheimer Schlüssel übertragen; nur Challenge/Response.</li></ul>","week-3 WS25/26 zugriffskontrolle it-sicherheit passkey source::03-zugriffskontrolle"
"Was ist das Ziel von Self-Sovereign Identity (SSI)?","<blockquote>Der Nutzer kontrolliert Identitäten und Credentials selbst, ohne Trusted Third Party.</blockquote><ul><li>Digitale (Teil-)Identitäten anlegen, verwalten, löschen.</li><li>Credentials selbst weitergeben und prüfen lassen.</li></ul>","week-3 WS25/26 zugriffskontrolle it-sicherheit ssi source::03-zugriffskontrolle"
"Aus welchen Bausteinen besteht eine SSI-Architektur in der Vorlesung?","<ul><li><strong>Decentralized Identifiers (DID)</strong></li><li><strong>Verifiable Credentials (VC)</strong></li><li><strong>Self-Sovereign Identity</strong> als Protokoll des Zusammenspiels</li></ul>","week-3 WS25/26 zugriffskontrolle it-sicherheit ssi did vc source::03-zugriffskontrolle"
"Welche fünf Eigenschaften haben Decentralized Identifiers (DIDs)?","<ul><li><strong>Persistent</strong></li><li><strong>Auflösbar</strong> (zu Metadaten)</li><li><strong>Verifizierbar</strong></li><li><strong>Dezentral</strong></li><li><strong>Standardisiert</strong></li></ul>","week-3 WS25/26 zugriffskontrolle it-sicherheit did source::03-zugriffskontrolle"
"Welche vier Arten von DID-Methoden werden genannt?","<ul><li><strong>Ledger-basiert</strong></li><li><strong>Peer-to-Peer</strong></li><li><strong>Layer-2</strong></li><li><strong>Alternativ</strong></li></ul>","week-3 WS25/26 zugriffskontrolle it-sicherheit did methoden source::03-zugriffskontrolle"
"Welche Kernbestandteile hat ein Verifiable Credential (VC)?","<ul><li><strong>Metadaten</strong> (z.B. Aussteller, Datum, Typ)</li><li><strong>Credential-Inhalt</strong></li><li><strong>Kryptographischer Beweis</strong> für Authentizität</li></ul>","week-3 WS25/26 zugriffskontrolle it-sicherheit vc source::03-zugriffskontrolle"
